image_name,psnr,ssim,niqe,lpips,dists,topiq,laplacian_var,clipiqa,maniqa,musiq
manga109_19_19,26.6128,0.9225,6.5193,0.0323,0.0387,0.8962,1914.6038,0.5160,0.5148,50.1923
manga109_20_20,23.6876,0.8134,3.7946,0.0907,0.0410,0.6794,3614.0706,0.7217,0.5923,76.5217
manga109_21_21,41.8880,0.9839,5.7048,0.0072,0.0192,0.9543,143.1808,0.6349,0.3759,58.9774
manga109_22_22,33.2007,0.8986,3.3730,0.0478,0.0340,0.9117,332.7400,0.5568,0.3599,59.7304
manga109_23_23,34.8718,0.9655,5.4610,0.0117,0.0152,0.9247,477.9026,0.7117,0.3917,70.3712
manga109_24_24,33.5853,0.9614,4.3285,0.0153,0.0164,0.9416,840.9121,0.6621,0.3763,59.4280
manga109_25_25,27.6595,0.6765,2.6999,0.0769,0.0367,0.8609,1225.2218,0.6997,0.4459,73.9476
manga109_26_26,31.6436,0.8453,4.1088,0.0559,0.0588,0.9026,789.7671,0.6204,0.4276,63.1611
manga109_27_27,32.2948,0.9419,4.0024,0.0322,0.0166,0.9301,788.6566,0.5850,0.3669,61.9368
manga109_28_28,31.2073,0.9147,4.3454,0.0338,0.0215,0.9120,901.4714,0.6269,0.4347,63.9925
manga109_29_29,32.2259,0.8476,4.0027,0.0804,0.0411,0.8635,238.7043,0.5806,0.3225,61.5028
manga109_30_30,28.3336,0.9620,4.6442,0.0185,0.0286,0.9189,3196.8149,0.6922,0.5408,72.9849
manga109_31_31,34.3117,0.9482,4.0356,0.0277,0.0238,0.9183,400.6666,0.6610,0.3737,68.6112
manga109_32_32,31.7194,0.9421,3.8536,0.0342,0.0225,0.8986,619.6775,0.6385,0.3473,65.3229
manga109_33_33,30.6311,0.8796,3.1362,0.0418,0.0249,0.8659,752.0924,0.7229,0.4313,73.2291
manga109_34_34,32.5829,0.9038,3.8726,0.0389,0.0254,0.9029,522.9957,0.6664,0.3752,60.6822
manga109_35_35,30.4431,0.9315,3.8457,0.0345,0.0252,0.9200,921.4563,0.6366,0.3720,72.2306
manga109_36_36,36.6223,0.9646,4.5101,0.0178,0.0199,0.9325,306.4727,0.5793,0.3901,65.8508
manga109_37_37,26.9588,0.8740,3.0957,0.0562,0.0323,0.8313,1082.4748,0.6434,0.3786,59.9670
manga109_38_38,31.3808,0.9179,3.6198,0.0322,0.0216,0.9102,720.7466,0.6760,0.3909,66.9925
manga109_39_39,35.2364,0.9825,4.4376,0.0084,0.0287,0.9263,604.4642,0.6175,0.4149,67.1375
manga109_40_40,35.5108,0.9581,4.8123,0.0195,0.0269,0.9382,316.8026,0.6635,0.4220,68.8354
manga109_41_41,29.0846,0.9240,4.4374,0.0359,0.0214,0.9074,960.9783,0.5808,0.3443,71.3676
manga109_42_42,37.0989,0.9751,5.4197,0.0139,0.0140,0.9431,451.4993,0.5587,0.3604,69.3600
manga109_43_43,25.4658,0.9233,4.8216,0.0440,0.0586,0.7740,1959.8552,0.6796,0.4251,62.9980
